id,flavor
07023,
07024,值得去做的事情值得再做。
07025,“看着他们撞上谜团之后被迫退出真是有趣。” —独立防卫专家，格雷斯·拉马尔
07026,
07027,
07028,“我唯一的遗憾便是安卓人无法感受我的憎恨。”
07029,“我*你妈*！”
07030,“每个人都应当有机会，无论谁。”
07031,“人类大脑的能力顶多开发了四分之一，对吧？” —麦斯X
07032,
07033,没人知道自己想要什么—尤其是他们。
07034,
07035,
07036,"""您好感谢您视联美佳购我是卡萝请问您需要什么？"""
07037,
07038,
07039,
07040,啊呜 啊呜 啊呜。
07041,“只要你的嗅探器找到了服务器用来销毁自身数据的协议，你就能仿冒出这样的协议，就会有好戏看了。” —吉·“噪音”·雷利
07042,“我们建造了网络，可后来网络进化了，我们能确信它真不是生命吗？” —精神0袖
07043,
07044,一个能让数据永远消失的小黑匣。
07045,“他的衣柜传来令人恶心的气味，他希望这回只是一只老鼠。”
07046,“技巧是记住每根条上你载入了什么病毒，所以我在上面画了表情符号，这样我只要记住每个表情代表什么符号就行了。” —太空喵公主
07047,“将你没有行为的信心指给我看吧，若你可以。”
07048,“他们让我知道自己还未破碎。不论我失去多少肢体，我依旧是个完整的人类。那些机器傀儡，以及任何把效率和利益看得比人命还重要的家伙，都是我们的仇敌。” —爱德华·金
07049,随着阅读器照亮，她的心越跳越快。就在这儿，豆荚从14日起就未被重新编写过，表明这是一次重大过失。
07050,“别担心，我。你不需要垂直停车。” —吉·“噪音”·雷利
07051,她的眸色如梦似祸。
07052,网域里漂浮的代码碎屑可以凝成数据池。代码在这原生汤里分裂，重组，变异。进化。
07053,众所周知，潜袭者软件都是粗制滥造而缺乏测试的，并且地下网络没有技术支持。通常，它能用，但有时候一次全新的安装是必要的。
07054,
07055,“有时我爱用废报纸来叠纸鹤。清空大脑释放潜意识，有助于我思考。我觉得这道理也适用于我的基地—让它保持忙碌，它就会给我赚点小钱来排忧解难。” —绿咬鹃
33066,“我的罪责是毋庸置疑的。”
33067,"“我答应过会回来救你的，不惜一切代价。”
—艾萨·阿方托夫"
33068,随着与战利品步步接近，蒙獒感受到碎冰滑过其神经突触，烁出耀眼的炽热。但这值得。
33069,
33070,阿巴契寄宿在每一层我所见到的防火墙上。
33071,安静。我需要集中注意力。
33072,放弃你愚蠢的控制理念吧。
33073,我赐予你们学识，你们可以用它来控制任何威胁。
33074,“有它俩在我身旁，我保证绝不失败。我可以承受任何痛苦，只要所执着之事有其意义。”
33075,“罗斯拉维茨第二协奏曲。致命，杰出，迷人。演奏大师的完美谢幕。”
33076,“我可能会鞠躬，仿佛完成了看似不可能的成就，但事实是这并不难。”
33077,毒药比利刃刺肉更深。
33078,
33079,"“天顶植入体帮助你专注重要的事情。”
—安培的全息广告牌"
33080,重复的音符、灵动的手指、刺绣的韵律……所产生的音强总是别无二致。
33081,"“我选不出最喜欢的那只。他们都是乖狗狗。”
—纽纱·“黑貂”·辛塔什塔"
33082,
33083,能在世界上找到一个我绝不会再来的地方，我说真的，这绝对是一种解脱。
33084,"“给灵感一些时间，它会自己浮出水面。”
—阿碁来得·贾"
33085,外人在讥讽，安培竞没人记得是谁发明了这些小玩意儿。但在公司内部人员看来，这是再正常不过的事。
33086,它不像咖啡那样令人愉快，但效果却好出几个量级。
33087,"“你是说，它的功率量词念‘京’？”
—帕德玛·伊斯比斯特船长"
33088,北极熊从不离开，而是潜伏伺机，等待下一场狩猎。
33089,
33090,每台设备都需要一个动力源。这台桨叶转速2马赫的怎么样？
33091,很少有结构能触及深网，但这些古树的根比想象中延伸得要远。
33092,“海浪之下的另一个世界，正在我们谈话间消失。我想测绘它，趁还不算太晚。”
33093,我找到了被藏在月亮上的孪生体。现在我们再也不会分离了。
33094,"她领导，其他人跟随。
一直以来都是大姐最强的后盾。
她是个典型的中间娃，真的。
和他的姐姐们一样勇敢。
她很小——但可凶了。
看这个小宝宝，甚至她都能帮上忙!"
33095,加入我们。安全，远离危险。
33096,扭曲你底下人的心智，让他们无法离开你，这样才会保证永久的忠诚。
33097,每个人都记得自己存档的第一盘磁带。
33098,"它发出如此原始、如此极巨的噪音，回荡在船上的每一台监测装置中，直击帕德玛的核心。
戴格也发出了嘶嘶声。"
33099,声音从深处传来：伴随着他们的每一次心跳，颤动、砰击、渐响。
33100,有时候，他们想让你知道，他们什么都知道。
33101,你以为你呼吸的是空气？
33102,"“严格来说，这超出了我们的权限，但我们知道我们的武器来自何处。它们沉睡在久普斯塔德，直到我们唤醒它们。
—亚伦·亨德里克"
33103,只有少数员工知道他的存在。只有更少数的员工知道他其实是三个人。
33104,让自然母亲与时俱进。
33105,"“通过阻断它们身体产生各种必要酶的能力，我们确保了它们的忠诚。如果它们不每月回来进行补给，它们就会死；就是这么简单。”
—万象·基林博士"
33106,她的数字从不说谎，但解释性文字却不是由她来书写的。
33107,其镰刃和步态显露出一种优雅，但随之而来的是呼啸的旋风。
33108,明蛤经历了几代网络的变迁，但现在有传言说，某种来自海洋深处的东西正使它感到焦躁不安。
33109,"“马特，有个大家伙朝你这儿过来了。马特，你有在听吗？马特？哦不。”
—蛾子"
33110,"“你知道失败实验最糟糕的部分是什么吗？是等待焚化炉的队伍。”
—伊雪克适应体公司食堂的流言蜚语"
33111,在这里，宜居世界的边缘，他们从过去的骸骨中萃取出未来。
33112,“一个信息自由请求？没问题！请将个人信息填写完整。你想提出一个匿名请求？我很抱歉：这绝无可能。”
33113,“嘿小家伙，还记得爸爸说过，撒谎的后果吗？”“‘没人发现就没事！’”
33114,你不记得了吗？
33115,“人们不是根据事实思考，他们根据故事思考。我们只是整理这些信息来加速这一过程。”
33116,扫描中……侮辱语言开始装填！
33117,
33118,“哦，条款文本没完没了。点一下同意就行，剩下的你可以等会慢慢看。”
33119,“别盯着货箱。”
33120,这曾是犯罪行为。但现在成了一种商业手段。
33121,"“威兰的合成钻石成本远低于天然钻石……所以他们到底在这里挖什么?”
—帕德玛·伊斯比斯特船长"
33122,当实施规模达到如此程度时，能驱赶的闲人就不止这么几个了。
33123,"“他们只是继续往下钻，不顾一切……”
—瓦伦蒂娜·费雷拉"
33124,等待下一个捶击落地。
33125,幻日于北方天空之下度过了一生，也将于此长眠。
33126,他们说，西伯利亚的屠夫总会把最好的肉割下留给自己。
33127,进去已经很难。出来则需要提供死亡证明
33128,实惠、强效、毫不妥协。
11101,
11102,接纳万有。
11103,“有只小鸟告诉我…” —可汗
11104,
11105,“所有东西都会在赛博空间留下涟波。如果你能找到涟波，任何东西都藏不住。” —可汗
11106,“你要想在枪客帮的地盘上做生意，就得先跟我商量。”
11107,
11108,手比眼快。
11109,
11110,
11111,它要求提供一段十六进制的代码以及生物特征，并通过脑机接口来传送。
11112,“防火墙不是用来杀人的；让潜袭者变慢或变弱就行了。杀人是我的工作。” —半藏冬莉
11113,
11114,
11115,
11116,真理伤人。
11117,“我的工作？提供法律开脱服务，签署各种文件。待遇可好了。”
11118,
11119,除掉病毒的一个办法是引入更恶劣的病毒。
11120,"“有罪。”
“有罪。”
“有罪。”"
34066,摧毁统治的机制。
34067,随着暴动演变为公开冲突，塞巴低头看向自己手中的枪。和平解决问题的时期结束了。
34068,
34069,他给自己留出了五分钟。他多希望能有更多时间啊。
34070,<strong>由2020年世界锦标赛冠军Richard Hall设计</strong>
34071,因自身焰环而盲目，波伊塔塔不断找寻眼球以吞噬，直至世界与其同陷黑暗。
34072,只要你足够有耐心，即使是荒无一物的服务器也能提供一顿佳肴。
34073,也许最初是你点燃了星火，塞巴，但如今我们已经燎原。”
34074,"“我从十岁就开始搞私运了。是我叔叔拉我入的伙，自从爱德华多屁股中了一枪以后。不过撂倒一个条子后居然能听到大家欢呼喝彩，倒是最近才开始有的事情。”
—加比·萨卡"
34075,“教授，这是一些来自我们共同朋友的情报。那么，关于我女儿分数的事情……”
34076,“你会找到办法的，小同志。”
34077,万物皆有裂隙。那是光照进来的地方。
34078,起床啦！该去毁掉一个公司员工的一天啦！
34079,
34080,
34081,
34082,它终究会找到一条路径。
34083,<strong>由2021年美洲锦标赛冠军Jonas Wilson设计</strong>
34084,莫雷拉姐妹性格迥异，各自都随自己的亲生父亲，但只要两人联手便是一股洪荒之力。
34085,"“接下来几年我都会活在他们嘴边。”
—阿里萨娜·罗查·纳胡"
34086,艺术家时常会遭遇无法抑制的创作冲动。
34087,80亿，来角落办公室。
34088,
34089,"吸气。
把自己想象成露珠，在叶片上缓缓流下; 让自己往下流。
呼气。"
34090,
34091,祖母，导师，天使。被条子杀死。誓不罢止。
34092,"“如果压力能伤人，那它必然是一把武器。”
—碧翠斯·弗里尔·冈萨雷斯"
34093,“好好听着，小可爱，说不定你能学到点东西呢。”
34094,他们的胜利成就了她的加冕。
34095,“我从西伯利亚回到家乡，是为了寻求一个更好的人生目标。”
34096,万钧之力，尽在掌握。
34097,灵感两度迸发之地！
34098,“我从上周就开始想你了！来，我有一堆话想找你聊！小萨丽塔的个人钢琴秀咋样了？”
34099,“脑袋再往右偏一点点。这套装备马上就能跟你的皮质轮廓同步了。”
34100,
34101,在雷霆军工厂，我们提问： 为什么不能化犁为剑呢？
34102,
34103,只要你在雷霆军工厂的团体包厢等得够久，是个有头有脸的人物你都能见得到。
34104,雷霆军工厂当然能提供城市强化的解决方案。
34105,"“保持耐心。恐惧的猎物自会带你去找他的同伴们。”
—阿德里安·塞斯"
34106,"“一切头脑都会因重复而变得迟钝，我们的猎物也不例外。趁他们得意忘形时予以打击。”
—夏洛特的第五课"
34107,“他们给了我一份坐着的工作，但我他妈只想干可以站着的活。”
34108,完美的家庭中，大家共同成长，共同学习，共同狩猎。
34109,它们在网域长河中永生。
34110,别让它嗅到你的气味。
34111,
34112,
34113,"“我们离收官已经很接近很接近了，我的朋友。只要能再转化三个议员，参议院通过自动机倡议已成定局。”
—全息人"
34114,“即将播出： 塔瓦雷斯总统的国葬。”
34115,她喜欢参与政治和筹款的风风雨雨——在自身足不出户的前提下。
34116,指示灯逐个转红，塞巴斯蒂安咬紧牙关。
34117,撕咬，疯长，将入侵者拒之门外。真是如狼似虎的一代。
34118,"“星光称之为礼物。我称之为天意。”
—全息人"
34119,超觉分析的员工早就知道，周末不能留给自己。
34120,
34121,我们的铁拳将掌控世界。
34122,年轻的盖尔·奥利维拉同意作为雇员，留下来继续管理农场。
34123,"尖塔之上，布拉甘萨正擘画。
火石之间，庞然要塞来征伐。"
34124,"“将军，想政变成功，您要得民心才行。”
—CEO布拉甘萨"
34125,一点点循环论证不会有什么害处的。
34126,最后一击锤下。
34127,
34128,少操心，多睡觉。
34129,
34130,"“我跟踪了每一条线索，发现腐败现象已经从超觉分析深处蔓延到了政府的每个部门。我非常清楚我的使命： 这三个人必须死。我得找到完成这件事的办法。”
—墨丘利"
22001,
22002,
22003,
22004,
22005,
22006,
22007,
22008,
22009,
22010,
22011,
22012,
22013,
22014,
22015,
22016,
22017,
22018,
22019,
22020,
22021,
22022,
22023,
22024,
22025,
22026,
22027,
22028,
22029,
22030,
22031,
22032,
22033,
22034,
22035,
22036,
22037,
22038,
22039,
22040,
22041,
22042,
22043,
22044,
22045,
22046,
22047,
22048,
22049,
22050,
22051,
22052,
22053,
22054,
22055,
22056,
22057,
22058,
20001,
20002,
20003,
20004,
20005,
20006,
20007,
20008,
20009,
20010,
20011,
20012,
20013,
20014,
20015,
20016,
20017,
20018,
20019,
20020,
20021,
20022,
20023,
20024,
20025,
20026,
20027,
20028,
20029,
20030,
20031,
20032,
20033,
20034,
20035,
20036,
20037,
20038,
20039,
20040,
20041,
20042,
20043,
20044,
20045,
20046,
20047,
20048,
20049,
20050,
20051,
20052,
20053,
20054,
20055,
20056,
20057,
20058,
20059,
20060,
20061,
20062,
20063,
20064,
20065,
20066,
20067,
20068,
20069,
20070,
20071,
20072,
20073,
20074,
20075,
20076,
20093,
20094,
20095,
20096,
20097,
20098,
20099,
20100,
20101,
20102,
20103,
20104,
20105,
20106,
20107,
20108,
20109,
20110,
20111,
20112,
20113,
20114,
20115,
20116,
20117,
20118,
20119,
20120,
20121,
20122,
20123,
20077,
20078,
20079,
20080,
20081,
20082,
20083,
20084,
20085,
20086,
20087,
20088,
20089,
20090,
20091,
20092,
20124,
20125,
20126,
20127,
20128,
20129,
20130,
20131,
20132,
10058,有时你瞬间就会明白，谁才是你真正的朋友。
10059,“小看这些人，后果自负。” —阿刹拉·萨林
10060,她出席的宴会越多，他们就越信任她。他们越信任她，她的骗局就越有趣。
10061,保护者。
10062,
10063,“有能力养侏儒小象的人都有能力成为我的朋友。” —诽基尔
10064,“瞧瞧我的新座驾。”—2x虎
10065,在数字化全模拟浏览与纳米级装配被广泛使用的时代，只有一群特别的疯人还在现实世界里购物。有上百万这样的人。
10066,
10067,“好的，阁下。”
10068,
10069,“二谛相通。程序相连。万物为一。”
10070,“随着世界越变越小，通信成为了最关键的科技。” —拉梅什·古普塔，《世界一体经济》
10071,
10072,
10073,“明智投资的财富是生利的财富。” —《财富之新福音书》
10074,印度眼镜蛇是蛇中之王。
10075,咖啡还是那个咖啡，但价格显然不是那个价格。
10076,
29001,
29002,
29003,
29004,
29005,
29006,
29007,
29008,
29009,
29010,
29011,
29012,
29013,
29014,
29015,
29016,
29017,
29018,
04021,
04022,安装1001个程序你就会入选黑客名人堂，假如真有这么个制度。
04023,噪音决定回到学校，他向十五家最著名的大学中申请科研津贴。然后他潜袭进去并且批准了自己的申请。该吃早饭了。
04024,就像现实世界那样，有时最好还是让克隆体来干脏活。
04025,使用拷贝者的功能必须非常谨慎，否则你可能进入赛博空间的错误区间。
04026,就相当大尺度的“高效”而言，它高效得不得了。这鲸鱼的化身究竟是个很棒的工具，还是个浪费编程者时间与精力的悲剧，这取决于你问的谁。 —无名氏的防火墙破解指南。
04027,“我有个惊喜给你。”
04028,“为何数据被删除了？也许是他们不希望它被发现。或者只是数据没用了。没用的数据就是你想要的东西。” —教授
04029,声控面板是一种移除了大部分功能的个人登陆设备。它全部的优点就是拨打语音电话和管理你的联系人。使用它的唯一原因就是它的匿名性，对于某些人来说这就是全部的需求。
04030,
04031,
04032,“他们称其为'退役'，我称其为'安乐死'。” —肯·“快车”·天马
04033,编写一个能通过图灵测试的程序很简单。吉布森-赤松测试才是更高标准，迄今为止唯一能通过的人工智能都是安卓人。甚至有人类也未能通过的情况。
04034,他签了字，满怀期待地握了手。
04035,
04036,“我雇生化人是因为能在任务完成后清除他们的记忆，或者直接打爆他们的脑袋。没有证据就是没有证据。”
04037,“这并非针对谁。城区革新在现代世界具有必要性。它总会是什么人的家园，是你的也并无特别。”
04038,
04039,赚信用点出奇的简单…如果你不在意赚钱方式的话。
04040,行政部门的那些人有许多称呼。不过如果你珍视自己的工作，那就称他们为“先生” 和“夫人”。
21001,
21002,
21003,
21004,
21005,
21006,
21007,
21008,
21009,
21010,
21011,
21012,
21013,
21014,
21015,
21016,
21017,
21018,
21019,
21020,
12021,
12022,“以眼还眼？如果只失去这么点，算你好运。”
12023,“谁来监视监视者？我们。”
12024,
12025,“从代码到收益只需简单三步。”
12026,
12027,
12028,
12029,
12030,
12031,
12032,
12033,
12034,
12035,
12036,
12037,“你有两个选择：按我的要求做，或者让我再提要求。随便你选哪个，只是如果要让我再提要求，你可就不好过了。”
12038,
12039,
12040,“我的绝招当时就全废了。最后我不得不向整台服务器发送了自毁代码。” —翼龙
25001,
25002,
25003,
25004,
25005,
25006,
25007,
25008,
25009,
25010,
25011,
25012,
25013,
25014,
25015,
25016,
25017,
25018,
25019,
25020,
25021,
25022,
25023,
25024,
25025,
25026,
25027,
25028,
25029,
25030,
25031,
25032,
25033,
25034,
25035,
25036,
25037,
25038,
25039,
25040,
25041,
25042,
25043,
25044,
25045,
25046,
25047,
25048,
25049,
25050,
25051,
25052,
25053,
25054,
25055,
25056,
25057,
25058,
25059,
25060,
25061,
25062,
25063,
25064,
25065,
25066,
25067,
25068,
25069,
25070,
25071,
25072,
25073,
25074,
25075,
25076,
25077,
25078,
25079,
25080,
25081,
25082,
25083,
25084,
25085,
25086,
25087,
25088,
25089,
25090,
25091,
25092,
25093,
25094,
25095,
25096,
25097,
25098,
25099,
25100,
25101,
25102,
25103,
25104,
25105,
25106,
25107,
25108,
25109,
25110,
25111,
25112,
25113,
25114,
25115,
25116,
25117,
25118,
25119,
25120,
25121,
25122,
25123,
25124,
25125,
25126,
25127,
25128,
25129,
25130,
25131,
25132,
25133,
25134,
25135,
25136,
25137,
25138,
25139,
25140,
25141,
25142,
25143,
25144,
25145,
25146,
25147,
30001,狂野奔袭。
30002,他们可以买通公会领袖，但却不能阻止我们走上街头!
30003,"“它饥不可耐到用问题去打牙祭。”
—野狼"
30004,是你吃坏东西了吗？
30005,破坏是一种艺术。
30006,含蓄是一种奢侈。
30007,"“厨艺可是细活。每个加工周期都让锅里的东西愈发香甜，但也让温度愈发升高。我常常搅拌一整晚，但没有多少人和我一样享受这份危险。”
—勒内·“野狼”·阿斯蒙特"
30008,公司会议室外的吸血饕餮。
30009,"“它潜伏在最深栖息地之下的一个无标号内存条处。愤怒且绝望的灵魂搜寻着它，向它索求改变这残酷世界的力量。当他们无法再饱餐那苦涩的复仇后，便回到那无名的隧道，食谱的厚度又增加了一页。”
—海因莱因都市传说"
30010,我能搞到你想要的。
30011,路途中结识的伙伴才是真正的回报。
30012,"“镜纤维模组或是高级披风可能会有所帮助，但什么都比不上一句‘给我tmd保持低调’。”
—“D鼠”·奥莱恩"
30013,扎赫亚认识码头区和穹顶之间每个通道的门卫。更重要的是，她知道他们的要价。
30014,"“爱吹牛的人总说自己要干一票大的。但聚沙成塔的耐心才能助你发家致富。”
—扎赫亚"
30015,"海阔天空静候君临，
君等意愿即为律法。"
30016,"“站着不动可统御不了王国。”
—扎赫亚·萨迪吉"
30017,嘘。该睡觉了。
30018,海因莱因穹顶是残酷资本主义的高压锅。准雇主很少有时间去做背景调查。
30019,炉火纯青的技巧与魔法无异。
30020,我为艺术挑战而活，但也不会拒绝有品味的金主。
30021,"“你知道静海里没有水吧？”
“那可不意味着没有海滩。”"
30022,涛呼了口气，医疗用外骨骼一如既往地稳住了他。就在那一气之间，他通过层层远程操控和优化器，从芯片中剔除了错误的部分。
30023,"“有了这个美妙的小宝贝，我可以仅通过触觉反馈同时耍好几趟潜袭给你看！”
—涛"
30024,"对真相一知半解是最危险的幻象。
要么将原始数据流一饮而尽，要么就干脆别去品尝。"
30025,开放式项目的妙处在于——每个都建立在已有的成功之上。
30026,手写代码的乐趣在于——每行都完美嵌入整体。
30027,"“我也不知道都是谁在跟我一起挖矿，没准是杰克威兰本尊也说不准。”
—莱恩"
30028,"“我们从他们的私卫那里拿到了通行代码——通过物理手段提升权限。”
—触媒"
30029,"“在381FS4开始独自行动后，一切都乱套了。它开始重接自己的脑芯片……甚至探测<strong>我们的</strong>节点。我不得不把它关掉。”
—莱纳斯·洛夫古德，网际传媒创新与收购部"
30030,任何人都能花时间去谋划、练习、准备……但让这些看起来像是好运傍身，就需要你自己的<strong>气场</strong>了。
30031,LLDS仍然保有它的专利，但优秀的技术总会招来山寨。
30032,编译哪怕最简单的智能模块程序也要花上好几个星期，而潜袭中可能也就用上个几秒钟，但正是那闪耀的一瞬……却能让你做<strong>任何</strong>你想做的事。
30033,22世纪科技产品最棒之处在于： 如果这几十年下来它还能正常运行，你就能知道这东西的质量到底有多过硬。
30034,"“有些孩子是为了美貌、运动细胞或能整宿不眠不知疲倦而转基因。我爸妈觉得布罗卡转基因模组很酷。这下好了。我已经能流利地说十种语言了，还是找不到合适的词来感谢他们。”
—光子，黑羊当空"
30035,原子排列分毫不差。
30036,我们是明日之光。
30037,哈斯以为他们开启了一条全新的双性产品生产线。实际上，他们是为我们造出了千万个等待解放的手足同胞。
30038,<strong>由2018年欧洲锦标赛冠军Patrick Gower设计</strong>
30039,巨人醒来…
30040,"对待生化人的第一课很简单： 决不能放任其产生感情。
—杜尔明"
30041,每时每刻都是关键时刻。
30042,"“是谁的记忆磁带需要如此严密的防卫呢？”
—触媒"
30043,结束痛苦。
30044,我们使你重获新生。
30045,柯罗诺斯科技的一项新颖衍生品，是将敏感数据与以人道方式获取的受伤员工脑内映像混合在一起。很少有入侵者能在转瞬间承受千年灼伤之苦。
30046,只需一次生物特征扫描便可预知你的未来。
30047,不是你侥幸逃脱，而是对方手下留情。
30048,"“时刻自省是迈向卓越的关键。我们会记住失败的构想，但不会继续执行。”
—加濑理事，在某个领导力研讨会"
30049,信网中的宏观尺度发展，会将先前的信息态解耦——然后这些剩余熵将被“赠送”给最“需要”的人。
30050,"信网自我演化，扭曲出未曾想象也无法想象的空间：神衹与其它信息危害的领域，嘲弄着我们为了区区因果律作出的牺牲。
—应用神学的概念框架"
30051,为何要满足于现实世界？
30052,我们不发现新闻。我们制造新闻。
30053,“你的项目真是烂到连狗都不理，要是不想和它<strong>一起</strong>彻底从大众视野里消失的话，就赶紧滚到各个商业秀去，充当个让观众喷到爽的滚刀肉。
30054,"“这次直播之后我可能要离开VR休息一段时间了。”
—“低俗之海”，复感直播主"
30055,"用户ID：??：73.174 时间=0.632 ms
用户ID：??：73.174 时间=0.201 ms
用户ID：??：73.174 时间=0.000 ms <strong>警告</strong>"
30056,为了最佳的AR购物体验，请关闭反追踪保护。
30057,"“潜袭者将大量资源用于消除自己的足迹。每过一循环，都更难将其定位。但现在游戏规则变了。在海因莱因，没有人能一天不碰<strong>我们的</strong>AR网络。”
—凯西·拉罗莎，月球网络防卫管理员"
30058,免费赠送纪念品！
30059,岿然不动。
30060,我们是法官，是陪审团，也是刽子手。
30061,"“做这行的第一原则：确保在交易进行时你没有‘个人法律责任’。”
—泰德·杰·孙，中央对手清算所"
30062,"“在你的基地和计划上<strong>都</strong>打一个洞。”
—勒内·“野狼”·阿斯蒙特"
30063,
30064,"“如果政府肯从给我们的资金里拿出1%，用来追踪另外99%去了哪里，那我和我的同事们就得去蹲号子了……
……但那只是<strong>如果</strong>。”
—休伊·德莫拉，威兰公私合作促进研讨会"
30065,你以为你能蒙混过关吗？
30066,环形山内终年不见天日，是财团邪恶秘密的完美居所。
30067,作为第一座月球城市，海因莱因是建立在对新领域和无限机遇的梦想之上的，但氦-3采矿业的利润太高，因而公司一直都没有放弃控制权。
30068,犯罪团伙贿赂警察，而巨型公司并购军队。
30069,这次就此作罢，但下次<strong>定</strong>不放过。
30070,在地月通讯中，节省几微秒都会带来巨大财富。
30071,"“三个世界的经济都由月面氦-3的开采来维持。所有权力的支点，所有人生存的关键——都卖给了最高出价者。”
—触媒"
30072,防君子不防小人。
30073,"“你会奉献直至成伤……然后它会伸手索要更多。”
—红发科明"
30074,[此处特意留白]
30075,一种将资金从外部转移到内部的金融工具。
30076,准备好开始干大事了吗？
30077,你在给我们打工，只是你不知道。
31001,你灵魂的色调，你心底的歌声，你躯壳的形体，均由你主宰。还请务必自由不羁。
31002,游戏我已经玩腻了。
31003,"“若无棋占上风，何来胜之半子。”
—《战术手册》"
31004,汝之废品，彼之珍宝。
31005,多么令人惊讶啊，一个小小的数据回馈阻隔竟能把整个系统干趴下。
31006,"“哦，神圣之尘，
见证大厦倾覆。
哦，圣洁洪水，
冲净吾辈归路。”
—“拒付房租”乐队"
31007,小心不要让它顺着推送数据跳回到<strong>你的</strong>基地来。
31008,早已戴上层层假面，再多一层又有何妨?
31009,在代码层面上，所有防火墙都是通过为数不多的公共协议来显现在网络空间的。这让安保主管夜不能寐，因为他们经常会做心怀不满的系统管理员带着信息安全核心库跑路的噩梦。
31010,"金钱就像引力，会积聚累积。
而正义就像抵抗引力，需要<strong>原力</strong>般的手段。"
31011,毁坏是永恒的。
31012,"生性愚昧的那颜们，连国家也不相看顾
我哭也枉然
—孛儿只斤·妥懽帖睦尔"
31013,生活在快车道中。
31014,是啊，我想我回来了。
31015,“我认为你可以大有作为。”
31016,"“磁盘碎片整理是你发起的吗?”
“……啊？不是你吗？”"
31017,"“兵不厌诈，同样适用于电子战。”
—《战术手册》"
31018,"“我不是演员，但我<strong>是</strong>专家。”
—加布里埃尔·圣地亚哥"
31019,到外面去。亲手去做。你会尝到甜头的。
31020,你知道什么并不重要，重要的是你认识谁。
31021,比涂了黄油的法式蜗牛还要滑。
31022,她的触摸一如她的心灵般冰冷。
31023,真正的离线是不存在的。
31024,他们为预演的潜袭先付你一次钱，然后你再潜一趟来拿到更棒的报酬。
31025,
31026,吾心通明；内无牵挂，外无阻碍。
31027,无迪燃？不尽兴！
31028,没有永远顺遂用户心意的代码。
31029,我们所接收到的数据反馈已经受过打磨，呈现的只不过是我们的大脑能够理解的温柔谎言。洞察超越表象的事物需要全身心投入与勤学苦练。
31030,我用我的心灵来潜袭，而不是我的工具。
31031,有一次我把它保存到了桌面，然后找了它整整一周！
31032,"“雅典娜将一只白鹭送下夜空。他们看不到白鹭的身影，但是可以听到它的长鸣。”
—《伊利亚特》"
31033,解开千百谜题的同一谜底。
31034,水涨服务器沉。
31035,如果你有东西要卖，伊索来者不拒。他会问尽一切细节，除了这东西的来处。
31036,想要进入一个社交网络，和科技树确实是一种选择，但辛勤、协作以及一双愿意倾听的耳朵能让你更快如愿。
31037,我本以为这么做我会问心有愧。然而并没有。
31038,它们已经下架好多年了，直到豆茎危机让这些过时货重新流行起来。
31039,太阳系内最佳视野点。以及与之相匹配的价格。
31040,服务保证。
31041,最完美的诞生。
31042,童年只有一次。不要留下遗憾。
31043,又见面了！想再玩一盘吗？
31044,一次属于生化人驱动迭代设计的胜利。可惜没人知道它的工作原理……
31045,我以千声呼喊，以千兵挥斥，以千生追忆。
31046,啪嗒！
31047,这并非沉眠。沉眠的意识会做梦，会跃动，会改变。而这些却无变化，无温度，无生机。
31048,我们在哈斯生化时常被问及生化人是否能与人类劳工进行有效的社会互动。在我们的不懈努力下，我们相信从长远来看这不是个问题。
31049,问题已解决。
31050,你的本质。
31051,通行的代价不过一滴血而已。
31052,我们可以在灾难降临前阻止它，在杀人犯动手前拦下他。与之相比，一个安卓人的神智难道不就显得无足轻重了吗?
31053,我不能驻留。我还有未竟之事。
31054,小房间，大惊喜。
31055,白色光芒在她四周绽放，她看得呆住了。无比华美。完璧无瑕。
31056,首次切割所带来的痛楚只是一场测试。如果流出的是人类的血液，就不会有第二击。
31057,当二十位顶级网红不约而同地拒绝归还迷你羊驼的时候，我们意识到我们找到本季度的抢手货了。
31058,看清楚了吗？
31059,加濑理事将北斋设施的景观挂在自己的桌后。集中员工工作精力的效果非常显著。
31060,每时每刻，每分每秒。
31061,好了大家伙儿！授权还有十四天的时间生效。我要卖周边，我要做联动，我要写续集！现在就开搞！
31062,万物皆为数据。
31063,引领市场，不要让它引领你。
31064,公司也有办法要求退款。
31065,请问我可以占用您一点时间吗？请问我可以占用您一点时间吗？请问我可以—
31066,最初的信网通道是免费且开放的。这完全让人无可接受。
31067,"空间向后弯曲。经过两次折叠。
即可无限循环。很简单的理论。"
31068,他们比你更懂你。
31069,海岸城开放做生意了。
31070,鹤立鸡群。
31071,有时候，那些位轻权微的人需要接受一点劝说，才会把利润置于原则之上。
31072,奥克敦唯一的季节： 建设季。
31073,下一站： 无限。
31074,你想象不到人们为了保住工作能有多高的容忍度。
31075,目标锁定。
31076,
31077,每次我回来的时候，这东西都变得更大。而且更冷。
31078,“不要觉得我们不在乎。其实我们<strong>非常</strong>生气。”
31079,阿格鲁姆岬空间港处于一个地球引力下根本无法实现的运营规模。
31080,所有人都买了最新款掌上电脑。复古潮流将至！
31081,每个潜袭者都看到了不一样的东西。有些人说看到了一头野兽，也有人说看到了一个人。但所有人都同意，它的气味是蓝色的，味道是永恒的。
31082,你后知，他们的利润却先觉。
14000,
14001,
14002,
14003,
14004,
14005,
14006,
14007,
14008,
14023,
14010,
14011,
14012,
14013,
14014,
14015,
14016,
14017,
14018,
14019,
14020,
14021,
14022,
14009,
14024,
14025,
14026,
14027,
13001,
